State,Area Name,"Less Than A High School Diploma, 2017-21","High School Diploma Only, 2017-21","Some College Or Associate'S Degree, 2017-21","Bachelor'S Degree Or Higher, 2017-21","Percent Of Adults With Less Than A High School Diploma, 2017-21","Percent Of Adults With A High School Diploma Only, 2017-21","Percent Of Adults Completing Some College Or Associate'S Degree, 2017-21","Percent Of Adults With A Bachelor'S Degree Or Higher, 2017-21",Estimate Of People Of All Ages In Poverty 2020,Estimated Percent Of People Of All Ages In Poverty 2020,Employed_2020,Unemployed_2020,Unemployment_Rate_2020,Median_Household_Income_2020,"County Household Median Income As A Percent Of The State Total Median Household Income, 2020"
WA,Douglas County,5045.0,8301.0,8843.0,5967.0,17.9180281289956,29.48217076289246,31.40716010796988,21.19264100014206,4539.0,10.5,2151.0,281.0,11.6,47722.0,59.41558037326162
WA,Ferry County,538.0,1838.0,2128.0,983.0,9.804993621286677,33.49735739019501,38.78257700018225,17.91507198833607,1415.0,18.4,40032.0,3806.0,8.7,73656.0,91.70432898815972
WA,Franklin County,13299.0,13941.0,17073.0,10937.0,24.07058823529412,25.23257918552036,30.90135746606335,19.79547511312217,11608.0,12.4,746.0,69.0,8.5,56804.0,70.72299206912437
WA,Garfield County,100.0,394.0,747.0,423.0,6.009615384615385,23.67788461538461,44.89182692307692,25.42067307692308,257.0,11.4,42845.0,4144.0,8.8,54753.0,68.16942442012476
WA,Grant County,11830.0,16807.0,20439.0,10828.0,19.74826388888889,28.05655715811966,34.11959134615385,18.07558760683761,13339.0,13.6,25357.0,3376.0,11.7,54034.0,67.27424395224044
WA,Grays Harbor County,5376.0,19067.0,21077.0,8877.0,9.882897953931282,35.05156534367704,38.7466220563634,16.31891464602827,11045.0,15.1,33268.0,2971.0,8.2,76965.0,95.82415119710156
WA,Island County,2842.0,13698.0,24170.0,21894.0,4.539646029007731,21.8803910293272,38.60775669286308,34.972206248802,5487.0,6.5,11686.0,1222.0,9.5,66386.0,82.65292147561598
WA,Jefferson County,1057.0,5832.0,8799.0,11695.0,3.860059160793193,21.29788554942848,32.13307526567579,42.70898002410254,3391.0,10.6,1178362.0,100232.0,7.8,102620.0,127.76553492946874
WA,King County,101861.0,238797.0,398938.0,869147.0,6.331713642266043,14.84370095161253,24.79811877969322,54.02646662642822,169478.0,7.6,118545.0,9872.0,7.7,76814.0,95.63615084849164
WA,Kitsap County,9181.0,40579.0,74722.0,67073.0,4.792879329696432,21.18399415311529,39.00811777296338,35.01500874422489,21851.0,8.3,20321.0,1997.0,8.9,64727.0,80.5874077117494
WA,Kittitas County,2073.0,6832.0,8691.0,9610.0,7.619642725869294,25.11210762331839,31.94515915606851,35.32309049474381,5962.0,12.9,8941.0,797.0,8.2,57476.0,71.55965587220956
WA,Klickitat County,1582.0,4497.0,5486.0,5221.0,9.424520433694745,26.79018229476945,32.68199690218039,31.10330036935541,3150.0,14.0,31557.0,3256.0,9.4,54578.0,67.95154322140465
WA,Lewis County,6188.0,17339.0,23135.0,10964.0,10.73820844757575,30.08884878353521,40.14680873216951,19.02613403671954,10817.0,13.3,4367.0,313.0,6.7,61332.0,76.36051245657939
WA,Lincoln County,593.0,2104.0,3128.0,1871.0,7.705301455301456,27.33887733887734,40.64449064449065,24.31133056133056,1254.0,11.4,22935.0,2500.0,9.8,63785.0,79.4145843449246
WA,Mason County,4556.0,14632.0,19405.0,8892.0,9.594608823839106,30.81394124460356,40.86553648520586,18.72591344635148,8232.0,12.6,17729.0,1735.0,8.9,48979.0,60.980589897782586
WA,Okanogan County,4452.0,8535.0,10322.0,6266.0,15.05325443786982,28.85883347421809,34.90109890109891,21.18681318681319,8306.0,19.8,7385.0,911.0,11.0,53319.0,66.38404362604116
WA,Pacific County,1747.0,5286.0,6992.0,4041.0,9.670098527620945,29.25938226502823,38.70253514889848,22.36798405845234,3094.0,13.6,4652.0,523.0,10.1,57212.0,71.23096652099751
WA,Pend Oreille County,700.0,3103.0,3748.0,2148.0,7.217238890607279,31.99298896793484,38.64315908856583,22.14661305289205,2054.0,14.7,410559.0,43082.0,9.5,80236.0,99.89666206003561
WA,Pierce County,48744.0,162800.0,228824.0,174760.0,7.924204393231977,26.46603633715259,37.19941215486858,28.41034711474685,77361.0,8.7,7467.0,659.0,8.1,74533.0,92.79622505260275
WA,San Juan County,620.0,2372.0,4052.0,7413.0,4.288579926679118,16.40727675174656,28.02794494016739,51.27619838140694,1667.0,9.6,57472.0,6081.0,9.6,78798.0,98.10630112426698
WA,Skagit County,8062.0,23151.0,33489.0,25972.0,8.89119262412599,25.5321260780378,36.93340979773695,28.64327150009925,12300.0,9.5,4956.0,501.0,9.2,68501.0,85.28617139157609
WA,Skamania County,648.0,2891.0,3168.0,2341.0,7.161803713527852,31.95181255526083,35.0132625994695,25.87312113174182,1278.0,10.6,400158.0,38700.0,8.8,93589.0,116.52162004009014
WA,Snohomish County,40876.0,133217.0,203192.0,195299.0,7.138865214536208,23.26593128693781,35.48684559820044,34.10835790032554,57832.0,7.1,242217.0,22314.0,8.4,60827.0,75.73176956884423
WA,Spokane County,21314.0,84675.0,143971.0,115023.0,5.83972404194168,23.19971067145593,39.44594679752208,31.51461848908032,69001.0,13.4,17374.0,1728.0,9.0,50958.0,63.44451499645165
WA,Stevens County,2530.0,11419.0,12272.0,6901.0,7.638427631181692,34.47557514642835,37.05090272326551,20.83509449912445,6881.0,15.0,135613.0,11869.0,8.0,79769.0,99.31523051830825
WA,Thurston County,11932.0,44636.0,74343.0,74242.0,5.81614697323461,21.75742007184882,36.23783225202654,36.18860070289004,28058.0,9.7,1273.0,121.0,8.7,62099.0,77.31545462468408
WA,Wahkiakum County,245.0,1008.0,1415.0,722.0,7.227138643067847,29.73451327433628,41.74041297935104,21.29793510324484,478.0,10.7,28997.0,2047.0,6.6,61281.0,76.29701565009525
WA,Walla Walla County,4750.0,8684.0,15852.0,11609.0,11.61511187186698,21.2348697884827,38.76268492480743,28.38733341484289,7320.0,12.9,106333.0,10640.0,9.1,70463.0,87.72893088808377
WA,Whatcom County,10226.0,32806.0,52627.0,54708.0,6.800694301276211,21.81728703771439,34.99903569267193,36.38298296833747,26423.0,11.7,20921.0,1269.0,5.7,52066.0,64.82401424320521
WA,Whitman County,1121.0,3695.0,7804.0,11486.0,4.65029453248154,15.32813407450427,32.3736829005227,47.6478884924915,6713.0,15.7,120855.0,12524.0,9.4,56353.0,70.16148109413713
WA,Yakima County,40661.0,42114.0,44528.0,27655.0,26.24001342299204,27.17768685708386,28.73552833671059,17.84677138321352,36781.0,14.8,6611.0,585.0,8.1,43773.0,88.96589569529694
WV,Barbour County,1299.0,5661.0,2308.0,1388.0,12.19031531531532,53.125,21.65915915915916,13.02552552552553,3221.0,20.8,54586.0,3524.0,6.1,67163.0,136.50461363359213
WV,Berkeley County,7944.0,30806.0,24594.0,19351.0,9.606384908398331,37.25255456799081,29.74061309631779,23.40044742729306,12137.0,10.0,6606.0,755.0,10.3,49076.0,99.74391284907118
WV,Boone County,2501.0,7418.0,4018.0,1767.0,15.92587875700459,47.23637289862456,25.58583800305654,11.25191034131432,3700.0,17.8,4672.0,523.0,10.1,47959.0,97.4736799317101
WV,Braxton County,1687.0,4449.0,1965.0,1300.0,17.94489947877885,47.32475268588448,20.90203169875545,13.82831613658121,2356.0,17.8,8899.0,853.0,8.7,50381.0,102.39624405511971
WV,Brooke County,1155.0,6836.0,5024.0,3362.0,7.052573731452647,41.74146669109117,30.67716920070831,20.52879037674788,2502.0,11.9,38200.0,3229.0,7.8,44161.0,89.75448152514124
WV,Cabell County,6799.0,20562.0,18074.0,17906.0,10.73396378333149,32.46238613220505,28.53444056772075,28.26920951674271,17499.0,19.9,2099.0,392.0,15.7,41726.0,84.80549571155645
WV,Calhoun County,744.0,2571.0,1019.0,493.0,15.41330018645121,53.26289620882536,21.11042055106692,10.21338305365651,1380.0,20.0,2723.0,382.0,12.3,36537.0,74.25917645624162
WV,Clay County,1119.0,2918.0,904.0,673.0,19.93231207695048,51.97719985749912,16.10260064125401,11.9878874242964,1920.0,23.3,3668.0,233.0,6.0,50445.0,102.5263200682899
WV,Doddridge County,981.0,2730.0,1451.0,780.0,16.50959272972063,45.94412655671491,24.41938741164591,13.12689330191855,1229.0,17.0,14449.0,1565.0,9.8,41964.0,85.28921588553311
WV,Fayette County,4610.0,12893.0,7179.0,4832.0,15.61970590228366,43.68435318831741,24.32404960357796,16.37189130582097,8352.0,20.8,2066.0,228.0,9.9,41579.0,84.50672736880614
WV,Gilmer County,817.0,2435.0,877.0,1047.0,15.78438948995363,47.04404945904173,16.9435857805255,20.22797527047913,1384.0,23.0,5539.0,375.0,6.3,45624.0,92.72793788870372
WV,Grant County,1294.0,4200.0,1690.0,925.0,15.95757799975336,51.79430262671107,20.84104081884326,11.40707855469232,1508.0,13.3,14316.0,1222.0,7.9,40016.0,81.33002723466525
WV,Greenbrier County,3161.0,9877.0,6878.0,4664.0,12.86004882017901,40.18307567127746,27.98209926769731,18.97477624084622,5987.0,17.8,10076.0,573.0,5.4,53333.0,108.396000162595
WV,Hampshire County,2191.0,8004.0,4676.0,2141.0,12.87914413355279,47.04914178227133,27.48648013167176,12.58523395250412,3118.0,13.7,11712.0,1270.0,9.8,52305.0,106.30665420104874
WV,Hancock County,2176.0,8667.0,6954.0,3849.0,10.052665619514,40.03973020419477,32.12602790353876,17.78157627275247,3380.0,12.0,5341.0,405.0,7.0,47469.0,96.47778545587578
WV,Hardy County,1652.0,4937.0,2515.0,1379.0,15.75884765811313,47.09529714776304,23.99122388629209,13.15463130783173,1824.0,13.5,31085.0,2615.0,7.8,52075.0,105.83919352871834
WV,Harrison County,5459.0,18346.0,12320.0,10978.0,11.58949536122965,38.9486869201537,26.15544657452816,23.30637114408849,8940.0,13.6,11444.0,1058.0,8.5,52123.0,105.93675053859599
WV,Jackson County,2133.0,8669.0,5784.0,3466.0,10.63734290843806,43.23259525234391,28.84500299222023,17.28505884699781,4000.0,14.2,27945.0,1729.0,5.8,85779.0,174.34047396447298
WV,Jefferson County,3840.0,12335.0,11343.0,12449.0,9.607926539395,30.86296194360347,28.38091425425976,31.14819726274176,4392.0,7.8,75166.0,7099.0,8.6,47830.0,97.21149546766391
WV,Kanawha County,12802.0,48268.0,34590.0,36055.0,9.71947006794974,36.64578825494439,26.26124587176859,27.37349580533728,27150.0,15.7,5538.0,663.0,10.7,53471.0,108.67647656599327
WV,Lewis County,1533.0,5799.0,2915.0,1957.0,12.56145526057031,47.51720747295968,23.88561127499181,16.0357259914782,2152.0,13.9,6404.0,701.0,9.9,40741.0,82.80354457135888
WV,Lincoln County,2782.0,6754.0,3962.0,1134.0,19.01312192454893,46.15910333515582,27.07763805358119,7.750136686714051,4093.0,20.6,9752.0,1311.0,11.9,38571.0,78.39315474980691
WV,Logan County,4656.0,10690.0,5665.0,2657.0,19.67213114754098,45.16646949467636,23.93527125232381,11.22612810545885,6875.0,22.3,3869.0,539.0,12.2,26582.0,54.026259095158736
WV,McDowell County,3638.0,7257.0,2506.0,914.0,25.41390150192106,50.69507509605309,17.50611246943765,6.384910932588195,5325.0,31.8,22801.0,2121.0,8.5,58878.0,119.66586724116905
WV,Marion County,3423.0,15571.0,10393.0,9288.0,8.850678733031673,40.26115061409179,26.87265675500969,24.01551389786684,7210.0,13.2,12071.0,1302.0,9.7,54028.0,109.80854436811511
WV,Marshall County,1673.0,9950.0,6771.0,4419.0,7.333537895059834,43.61548240038574,29.6804453601017,19.37053434445273,4042.0,13.7,9397.0,848.0,8.3,44307.0,90.05121743018576
WV,Mason County,2502.0,8263.0,5078.0,2738.0,13.46536784887789,44.47015768796082,27.32899198105592,14.73548248210538,4378.0,17.1,18854.0,1891.0,9.1,42095.0,85.55546522499085
WV,Mercer County,6185.0,16456.0,10863.0,8771.0,14.63039621525724,38.92607924305145,25.69603784742755,20.74748669426375,8583.0,15.1,11178.0,893.0,7.4,50300.0,102.23161660095118
WV,Mineral County,1257.0,9096.0,5091.0,4024.0,6.456749537702897,46.72282720361619,26.1506061228683,20.66981713581261,3608.0,13.8,5779.0,943.0,14.0,32955.0,66.9789845941222
WV,Mingo County,4118.0,7736.0,3598.0,1534.0,24.24349464264688,45.54338867302484,21.1821500058872,9.030966678441068,5676.0,24.9,50857.0,3365.0,6.2,55836.0,113.48319174017317
WV,Monongalia County,4453.0,16430.0,14702.0,30790.0,6.708851224105461,24.7532956685499,22.14990583804143,46.3879472693032,15281.0,15.2,5578.0,416.0,6.9,46879.0,95.27864720946303
WV,Monroe County,1060.0,4808.0,1925.0,1367.0,11.57205240174673,52.48908296943231,21.01528384279476,14.9235807860262,2012.0,15.3,7752.0,489.0,5.9,57432.0,116.72696231860493
WV,Morgan County,1367.0,5662.0,3389.0,2520.0,10.56577523573968,43.76255990106663,26.19415674756531,19.47750811562838,1938.0,11.0,8328.0,953.0,10.3,42725.0,86.83590097963497
WV,Nicholas County,2047.0,8847.0,4433.0,2904.0,11.22812791399265,48.52723383248313,24.31572596127475,15.92891229224946,4569.0,19.0,18585.0,1665.0,8.2,41312.0,83.96406650136173
WV,Ohio County,2097.0,9841.0,7982.0,9934.0,7.024184363904334,32.9637569504924,26.73678569035975,33.27527299524352,7041.0,18.1,3460.0,175.0,4.8,47167.0,95.86398926872891
WV,Pendleton County,798.0,2421.0,702.0,777.0,16.98595146871009,51.53256704980843,14.94252873563219,16.5389527458493,784.0,11.5,2384.0,293.0,10.9,55313.0,112.42022682004797
WV,Pleasants County,602.0,2683.0,1614.0,664.0,10.82149919108395,48.22937264066151,29.01312241596261,11.93600575229193,875.0,13.0,3455.0,342.0,9.0,41173.0,83.68155766025771
WV,Pocahontas County,1069.0,2982.0,1212.0,851.0,17.48446189074256,48.77330716388617,19.82335623159961,13.91887471377167,1418.0,18.1,14140.0,1094.0,7.2,51757.0,105.19287833827893
WV,Preston County,3313.0,12281.0,5658.0,4276.0,12.97790661234723,48.1079598871827,22.16389846443121,16.75023503603886,4940.0,15.7,24901.0,1940.0,7.2,69175.0,140.59387829763017
WV,Putnam County,3051.0,14775.0,11889.0,10807.0,7.529243373969694,36.46167513943043,29.33961798529194,26.66946350130793,5520.0,9.9,27493.0,2630.0,8.7,44526.0,90.49632128775254
WV,Raleigh County,7203.0,21319.0,14365.0,10602.0,13.46632017798052,39.85679298547365,26.8559890818673,19.82089775467853,15070.0,21.8,11091.0,1093.0,9.0,48306.0,98.17893581561725
WV,Randolph County,2369.0,10530.0,4136.0,3553.0,11.50670293374781,51.1462988148436,20.08937244997086,17.25762580143773,3936.0,15.2,3996.0,356.0,8.2,45066.0,91.59383764887606
WV,Ritchie County,1177.0,3147.0,1407.0,612.0,18.55588838089232,49.61374743812076,22.18193283935047,9.64843134163645,1531.0,16.4,4470.0,615.0,12.1,42379.0,86.1326775334336
WV,Roane County,2016.0,4671.0,2165.0,1368.0,19.72602739726027,45.70450097847358,21.1839530332681,13.38551859099804,2756.0,20.7,4007.0,330.0,7.6,38692.0,78.63907971220682
WV,Summers County,1481.0,3901.0,2461.0,1632.0,15.63060686015831,41.17150395778364,25.97361477572559,17.22427440633246,2413.0,21.1,7167.0,557.0,7.2,53587.0,108.91223933986423
WV,Taylor County,1415.0,5396.0,3534.0,1973.0,11.48725442441955,43.80581263192077,28.68972235752557,16.01721058613411,2213.0,13.7,3036.0,270.0,8.2,44461.0,90.36421283687655
WV,Tucker County,661.0,2405.0,1213.0,1111.0,12.26345083487941,44.61966604823748,22.50463821892393,20.61224489795918,912.0,13.8,2697.0,315.0,10.5,46693.0,94.90061379618714
WV,Tyler County,610.0,2931.0,1722.0,948.0,9.821284817259702,47.19046852358719,27.72500402511673,15.26324263403639,1216.0,14.4,8671.0,893.0,9.3,46171.0,93.83968131376773
WV,Upshur County,2149.0,8299.0,3284.0,2665.0,13.10605598585107,50.61291699701165,20.02805391230103,16.25297310483625,3913.0,17.1,14287.0,1283.0,8.2,45507.0,92.49014267712694
WV,Wayne County,5169.0,10780.0,7474.0,4858.0,18.27728863901559,38.11746402178141,26.42763692938722,17.17761040981578,6644.0,17.1,2965.0,300.0,9.2,34396.0,69.90772732815739
WV,Webster County,1295.0,2865.0,1174.0,759.0,21.2538979156409,47.02117183653372,19.26801247333005,12.45691777449532,1890.0,23.7,5858.0,639.0,9.8,47322.0,96.17901711312548
WV,Wetzel County,1165.0,5081.0,2757.0,1529.0,11.06152677554121,48.2434485377896,26.1773642233194,14.51766046334979,2342.0,15.9,1996.0,236.0,10.6,49504.0,100.61379618714685
WV,Wirt County,703.0,1548.0,1078.0,545.0,18.14661848218895,39.9586990191017,27.82653588022715,14.06814661848219,1023.0,18.0,32991.0,3111.0,8.6,47019.0,95.56318848827283
WV,Wood County,5639.0,21147.0,20543.0,13170.0,9.320815220086283,34.95429676523579,33.95593315591993,21.768954858758,11757.0,14.4,6164.0,665.0,9.7,39143.0,79.55570911751555
WV,Wyoming County,3541.0,7328.0,2996.0,1825.0,22.5685149776928,46.7049075844487,19.09496494582537,11.63161249203314,4260.0,21.3,7354.0,784.0,9.6,52060.0,80.21448051647894
WI,Adams County,1997.0,6783.0,5189.0,2475.0,12.14424714181464,41.24908781318414,31.55558258331306,15.05108246168815,2389.0,12.3,7037.0,663.0,8.6,52115.0,80.29922497342106
WI,Ashland County,685.0,4142.0,4080.0,2097.0,6.225009087604508,37.6408578698655,37.07742639040349,19.0567066521265,1845.0,12.5,22692.0,1478.0,6.1,54963.0,84.68744703471441
WI,Barron County,3133.0,11797.0,11321.0,6808.0,9.476995674400314,35.68468495719774,34.24483499198403,20.59348437641792,4466.0,10.0,6871.0,698.0,9.2,58218.0,89.70277807737939
WI,Bayfield County,563.0,3359.0,4264.0,4128.0,4.572031833685236,27.27789507877213,34.62725353256456,33.52281955497807,1655.0,11.0,133226.0,8614.0,6.1,64905.0,100.00616323323214
WI,Brown County,13669.0,52402.0,56260.0,56999.0,7.62226063681481,29.22098923771818,31.37233034071265,31.78441978475436,21896.0,8.5,5941.0,478.0,7.4,56643.0,87.27600499221892
WI,Buffalo County,820.0,3833.0,3154.0,1906.0,8.44229383300731,39.46257592916709,32.47194481622568,19.62318542159992,1037.0,8.0,6610.0,660.0,9.1,57888.0,89.19431133572672
WI,Burnett County,922.0,4783.0,4178.0,2703.0,7.325599872874624,38.00254250754807,33.19561417447958,21.47624344509773,1644.0,10.7,26108.0,1296.0,4.7,79046.0,121.79473351720314
WI,Calumet County,1876.0,11389.0,11848.0,10884.0,5.211545406561658,31.63874767341723,32.91385393227213,30.23585298774898,2267.0,4.5,31163.0,2085.0,6.3,62841.0,96.8259348854409
WI,Chippewa County,3401.0,15730.0,16654.0,10924.0,7.281252007107838,33.67659337600891,35.65479886103321,23.38735575585005,5805.0,9.4,16830.0,800.0,4.5,55808.0,85.98943005500685
WI,Clark County,3700.0,8521.0,6510.0,2794.0,17.18931475029036,39.58652729384436,30.24390243902439,12.98025551684088,4471.0,13.1,29655.0,1877.0,6.0,74776.0,115.21548204187917
WI,Columbia County,2499.0,13564.0,15678.0,9866.0,6.006200879659673,32.60028360612397,37.68115942028986,23.71235609392651,3873.0,6.9,6907.0,550.0,7.4,53309.0,82.1389500932189
WI,Crawford County,900.0,4745.0,4009.0,2070.0,7.676560900716479,40.47253497099966,34.19481405663596,17.6560900716479,2026.0,13.3,308816.0,15716.0,4.8,74829.0,115.29714488220522
WI,Dane County,14439.0,64956.0,93427.0,195125.0,3.924206475389119,17.65362946293896,25.3914286568446,53.03073540482733,51956.0,9.6,45349.0,2535.0,5.3,65540.0,100.98457650883654
WI,Dodge County,5175.0,26216.0,21084.0,12113.0,8.01232427076237,40.5895832043104,32.64383476806837,18.75425775685886,5822.0,7.2,14089.0,1036.0,6.8,61319.0,94.48082464060647
WI,Door County,1040.0,6462.0,7638.0,7940.0,4.506065857885615,27.99826689774697,33.09358752166378,34.40207972270364,2159.0,7.8,21315.0,2138.0,9.1,60898.0,93.83214434292229
WI,Douglas County,1819.0,9191.0,12185.0,8397.0,5.757786781463662,29.09280830590022,38.56989111167384,26.57951380096227,4236.0,10.0,22559.0,1331.0,5.6,61880.0,95.34521810141601
WI,Dunn County,1665.0,9044.0,8816.0,8283.0,5.987485615650172,32.52301495972382,31.70310701956272,29.78639240506329,4267.0,10.1,55713.0,3313.0,5.6,67409.0,103.8643472365603
WI,Eau Claire County,2997.0,17634.0,24022.0,22253.0,4.479418886198547,26.35638059366873,35.90410426568619,33.26009625444654,9830.0,9.8,2032.0,177.0,8.0,50420.0,77.68755489129597
WI,Florence County,298.0,1257.0,1295.0,741.0,8.298524087997771,35.00417710944026,36.06237816764132,20.63492063492063,447.0,10.6,53054.0,3331.0,5.9,69280.0,106.74719958090013
WI,Fond du Lac County,5647.0,26132.0,24162.0,16679.0,7.776094739741119,35.98457725144588,33.27182594326632,22.96750206554668,7562.0,7.6,3437.0,497.0,12.6,54555.0,84.05879724503474
WI,Forest County,665.0,2605.0,2355.0,996.0,10.04380003020692,39.34450989276544,35.56864521975533,15.04304485727231,1055.0,12.0,26171.0,1448.0,5.2,55779.0,85.94474661407374
WI,Grant County,2497.0,11023.0,11184.0,7741.0,7.696101094159347,33.97441824626291,34.47064262598244,23.85883803359532,5616.0,12.0,19488.0,1003.0,4.9,75666.0,116.58680143603335
WI,Green County,1889.0,9081.0,8927.0,6450.0,7.169696739666755,34.46692223023494,33.88241545527005,24.48096557482825,2666.0,7.4,8686.0,642.0,6.9,61406.0,94.61487496340581
WI,Green Lake County,1256.0,5175.0,4066.0,2885.0,9.38574204154835,38.6713495740547,30.38409804214617,21.55881034225078,1819.0,9.7,12733.0,835.0,6.2,75075.0,115.67618372598265
WI,Iowa County,696.0,5775.0,5823.0,4438.0,4.159693999521874,34.51470236672245,34.80157781496533,26.52402581879034,1695.0,7.2,2285.0,293.0,11.4,48614.0,74.90485508697863
WI,Iron County,208.0,1594.0,1938.0,1117.0,4.282478896438131,32.81861231212682,39.90117356392835,22.99773522750669,624.0,11.2,9085.0,935.0,9.3,57164.0,88.07876612070692
WI,Jackson County,1411.0,6286.0,4788.0,2390.0,9.485714285714286,42.25882352941176,32.18823529411765,16.0672268907563,2460.0,12.7,43114.0,2508.0,5.5,71772.0,110.58689388453182
WI,Jefferson County,4457.0,18834.0,19663.0,16302.0,7.521601188065344,31.78412312677197,33.18313757256649,27.5111381125962,6003.0,7.3,12485.0,974.0,7.2,56025.0,86.32378545785119
WI,Juneau County,1888.0,7957.0,6672.0,3025.0,9.661242452154333,40.71742912700849,34.14184832668099,15.47948009415617,3049.0,11.9,83601.0,6414.0,7.1,70368.0,108.42359902004593
WI,Kenosha County,9879.0,32250.0,38637.0,33423.0,8.651446286419882,28.24265034285264,33.83600872238132,29.26989464834616,18137.0,11.0,10247.0,497.0,4.6,69077.0,106.43441549436834
